"ALU_NOVAMATRICULA","ALU_ANO_EVASA","ALU_PERIODO_EVASAO","MAT_TUR_DIS_DISCIPLINA","DISCIPLINA","CREDITOS","MAT_MEDIA_FINAL"
"82d3abd6d8fe273d4e10dff8abeabd1e",2009,2,1411195,"Sistemas de Informação II",4,5.5
"82d3abd6d8fe273d4e10dff8abeabd1e",2009,2,1411189,"Compiladores",4,9.7
"82d3abd6d8fe273d4e10dff8abeabd1e",2009,2,1411192,"Sistemas Operacionais",4,9.2
"82d3abd6d8fe273d4e10dff8abeabd1e",2009,2,1411194,"Banco de Dados II",4,7
"82d3abd6d8fe273d4e10dff8abeabd1e",2009,2,1411185,"Projeto em Computação I",4,5.7
"82d3abd6d8fe273d4e10dff8abeabd1e",2009,2,1411196,"Inteligência Artificial I",4,8.7
"82d3abd6d8fe273d4e10dff8abeabd1e",2009,2,1305219,"Direito e Cidadania",4,8
"82d3abd6d8fe273d4e10dff8abeabd1e",2009,2,1411186,"Projeto em Computação II",6,5.7
"82d3abd6d8fe273d4e10dff8abeabd1e",2009,2,1411188,"Métodos e Software Numéricos",4,9.1
"82d3abd6d8fe273d4e10dff8abeabd1e",2009,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,6
"6a9225dca48fc134bfae2267e88296d1",2012,2,1109103,"Cálculo Diferencial e Integral I",4,5.1
"6a9225dca48fc134bfae2267e88296d1",2012,2,1307151,"Leitura e Produção de Textos",4,8.7
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411174,"Introdução à Computação",4,5.6
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411180,"Laboratório de Programação I",4,0
"6a9225dca48fc134bfae2267e88296d1",2012,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,5.1
"6a9225dca48fc134bfae2267e88296d1",2012,2,1108089,"Fundamentos de Física Clássica",4,3.4
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411167,"Programação I",4,7.9
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411180,"Laboratório de Programação I",4,8.3
"6a9225dca48fc134bfae2267e88296d1",2012,2,1305218,"Métodologia Científica",4,9
"6a9225dca48fc134bfae2267e88296d1",2012,2,1305219,"Direito e Cidadania",4,10
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411167,"Programação I",4,0
"6a9225dca48fc134bfae2267e88296d1",2012,2,1109113,"Matemática Discreta",4,2.4
"6a9225dca48fc134bfae2267e88296d1",2012,2,1108089,"Fundamentos de Física Clássica",4,5.9
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411168,"Programação II",4,7
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411170,"Teoria dos Grafos",2,5.1
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411181,"Laboratório de Programação II",4,9.1
"6a9225dca48fc134bfae2267e88296d1",2012,2,1109113,"Matemática Discreta",4,5.3
"6a9225dca48fc134bfae2267e88296d1",2012,2,1114107,"Probabilidade e Estatistica",4,4.2
"6a9225dca48fc134bfae2267e88296d1",2012,2,1108090,"Fundamentos de Física Moderna",4,7.8
"6a9225dca48fc134bfae2267e88296d1",2012,2,1114107,"Probabilidade e Estatistica",4,5.2
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411171,"Teoria da Computação",4,3.4
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411172,"Estrutura de Dados e Algoritmos",4,5.5
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411176,"Gerência da Informação",4,8.8
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,7.5
"6a9225dca48fc134bfae2267e88296d1",2012,2,1114114,"Métodos Estatisticos",4,5
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411171,"Teoria da Computação",4,6.4
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411175,"Org. e Arquitetura de Computadores I",4,4.3
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411177,"Engenharia de Software I",4,7.3
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411178,"Sistemas de Informação I",4,8.3
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,7
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411169,"Paradigmas de Ling. de Programação",4,1.4
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411173,"Lógica Matemática",4,5.7
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411175,"Org. e Arquitetura de Computadores I",4,5.6
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411195,"Sistemas de Informação II",4,3.2
"6a9225dca48fc134bfae2267e88296d1",2012,2,1305220,"Informática e Sociedade",2,8
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411183,"Laboratório de Engenharia de Software",2,7.6
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411187,"Análise e Técnica de Algoritmos",4,3.9
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411193,"Banco de Dados I",4,5.2
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411195,"Sistemas de Informação II",4,5.1
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411192,"Sistemas Operacionais",4,6.1
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411187,"Análise e Técnica de Algoritmos",4,5
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411190,"Redes de Computadores",4,7
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411194,"Banco de Dados II",4,3.3
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411169,"Paradigmas de Ling. de Programação",4,8.5
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411185,"Projeto em Computação I",4,7.9
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411188,"Métodos e Software Numéricos",4,5.3
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411194,"Banco de Dados II",4,5.3
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,7.6
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411186,"Projeto em Computação II",6,5.6
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411196,"Inteligência Artificial I",4,5.7
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,3.2
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411189,"Compiladores",4,3.3
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411191,"Interconexão de Redes de Computadores",4,3.2
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411189,"Compiladores",4,5.7
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411191,"Interconexão de Redes de Computadores",4,5.3
"6a9225dca48fc134bfae2267e88296d1",2012,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,5.3
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1108090,"Fundamentos de Física Moderna",4,5.3
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1114107,"Probabilidade e Estatistica",4,4.3
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411173,"Lógica Matemática",4,5
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1307151,"Leitura e Produção de Textos",4,6.6
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1305218,"Métodologia Científica",4,7
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411174,"Introdução à Computação",4,7.5
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411180,"Laboratório de Programação I",4,7.4
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411167,"Programação I",4,7.4
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,5.6
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1305220,"Informática e Sociedade",2,8.25
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411181,"Laboratório de Programação II",4,9.1
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1109113,"Matemática Discreta",4,5.3
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411168,"Programação II",4,6
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411176,"Gerência da Informação",4,8
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411178,"Sistemas de Informação I",4,7.2
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411170,"Teoria dos Grafos",2,5
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411195,"Sistemas de Informação II",4,5.6
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411171,"Teoria da Computação",4,6.6
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1305219,"Direito e Cidadania",4,10
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,5.5
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411172,"Estrutura de Dados e Algoritmos",4,5.8
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411193,"Banco de Dados I",4,5
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411169,"Paradigmas de Ling. de Programação",4,5
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1108089,"Fundamentos de Física Clássica",4,7.3
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411194,"Banco de Dados II",4,7.4
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1114107,"Probabilidade e Estatistica",4,0
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411175,"Org. e Arquitetura de Computadores I",4,8.5
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,8.1
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411187,"Análise e Técnica de Algoritmos",4,0
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411187,"Análise e Técnica de Algoritmos",4,5
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411189,"Compiladores",4,0
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411192,"Sistemas Operacionais",4,2.9
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1114114,"Métodos Estatisticos",4,5
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411188,"Métodos e Software Numéricos",4,5
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411189,"Compiladores",4,7
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411192,"Sistemas Operacionais",4,7.6
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411177,"Engenharia de Software I",4,7.7
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411190,"Redes de Computadores",4,3.6
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411183,"Laboratório de Engenharia de Software",2,7
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,6.9
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411185,"Projeto em Computação I",4,8.3
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411190,"Redes de Computadores",4,7.1
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,6.6
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411186,"Projeto em Computação II",6,8.6
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411191,"Interconexão de Redes de Computadores",4,6.6
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1411196,"Inteligência Artificial I",4,7.3
"d5f687a3f29b533ff6a1dcf17070520d",2009,2,1114107,"Probabilidade e Estatistica",4,5.5
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,6.3
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1109103,"Cálculo Diferencial e Integral I",4,7.3
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411167,"Programação I",4,7.4
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411180,"Laboratório de Programação I",4,8.3
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1307151,"Leitura e Produção de Textos",4,7.8
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411174,"Introdução à Computação",4,8.4
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1108089,"Fundamentos de Física Clássica",4,7.5
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1109113,"Matemática Discreta",4,7.3
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411168,"Programação II",4,8.2
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411170,"Teoria dos Grafos",2,7.4
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411181,"Laboratório de Programação II",4,9.1
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1305218,"Métodologia Científica",4,8.9
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1108090,"Fundamentos de Física Moderna",4,7.8
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1114107,"Probabilidade e Estatistica",4,8
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411171,"Teoria da Computação",4,5.3
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411172,"Estrutura de Dados e Algoritmos",4,7
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411176,"Gerência da Informação",4,7.6
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,7
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411175,"Org. e Arquitetura de Computadores I",4,7.5
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,7.3
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411169,"Paradigmas de Ling. de Programação",4,6.8
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411173,"Lógica Matemática",4,8.1
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411177,"Engenharia de Software I",4,7.2
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411178,"Sistemas de Informação I",4,7.3
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411190,"Redes de Computadores",4,7.2
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411193,"Banco de Dados I",4,7.5
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1305219,"Direito e Cidadania",4,7.8
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1305220,"Informática e Sociedade",2,7.5
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1109049,"Álgebra Linear I",4,7.3
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1114114,"Métodos Estatisticos",4,6.8
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,5.2
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411191,"Interconexão de Redes de Computadores",4,5.2
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411195,"Sistemas de Informação II",4,6.6
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,6.1
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411183,"Laboratório de Engenharia de Software",2,8.2
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411187,"Análise e Técnica de Algoritmos",4,6
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411194,"Banco de Dados II",4,8.2
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411185,"Projeto em Computação I",4,8.6
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411189,"Compiladores",4,5
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411192,"Sistemas Operacionais",4,7.7
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411186,"Projeto em Computação II",6,8.6
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411188,"Métodos e Software Numéricos",4,7.2
"6b8d1923029e7a6cd4263d1969321fc1",2010,2,1411196,"Inteligência Artificial I",4,7.4
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,7.9
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1109103,"Cálculo Diferencial e Integral I",4,6.5
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411167,"Programação I",4,9
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411174,"Introdução à Computação",4,9.1
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411180,"Laboratório de Programação I",4,8.4
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1307151,"Leitura e Produção de Textos",4,9.4
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1108089,"Fundamentos de Física Clássica",4,8.3
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1109113,"Matemática Discreta",4,7.5
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411168,"Programação II",4,8.6
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411170,"Teoria dos Grafos",2,7.2
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411181,"Laboratório de Programação II",4,8.7
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1305218,"Métodologia Científica",4,9.7
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,8.9
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1108090,"Fundamentos de Física Moderna",4,8
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1114107,"Probabilidade e Estatistica",4,7.2
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411171,"Teoria da Computação",4,6.9
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411172,"Estrutura de Dados e Algoritmos",4,7.9
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411176,"Gerência da Informação",4,8.8
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411173,"Lógica Matemática",4,8.3
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411175,"Org. e Arquitetura de Computadores I",4,7.1
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411177,"Engenharia de Software I",4,9.2
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411178,"Sistemas de Informação I",4,9.7
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,8.4
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1114114,"Métodos Estatisticos",4,8.6
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411169,"Paradigmas de Ling. de Programação",4,8.1
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411193,"Banco de Dados I",4,7.3
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411195,"Sistemas de Informação II",4,7.8
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1305220,"Informática e Sociedade",2,8.5
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411183,"Laboratório de Engenharia de Software",2,8.8
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411192,"Sistemas Operacionais",4,9.3
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1305219,"Direito e Cidadania",4,7
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411187,"Análise e Técnica de Algoritmos",4,7.8
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411189,"Compiladores",4,9.1
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411190,"Redes de Computadores",4,7
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411194,"Banco de Dados II",4,8.4
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,7
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411185,"Projeto em Computação I",4,8.6
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411191,"Interconexão de Redes de Computadores",4,7
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,8.3
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411186,"Projeto em Computação II",6,8.7
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411196,"Inteligência Artificial I",4,8.1
"fbfbbe60579099147e851f8c3b1090f4",2010,2,1411188,"Métodos e Software Numéricos",4,7.5
"17651c589129f95a90aca179e26e4467",2009,2,1411167,"Programação I",4,NA
"17651c589129f95a90aca179e26e4467",2009,2,1411180,"Laboratório de Programação I",4,NA
"17651c589129f95a90aca179e26e4467",2009,2,1411174,"Introdução à Computação",4,NA
"17651c589129f95a90aca179e26e4467",2009,2,1109103,"Cálculo Diferencial e Integral I",4,NA
"17651c589129f95a90aca179e26e4467",2009,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,NA
"17651c589129f95a90aca179e26e4467",2009,2,1307151,"Leitura e Produção de Textos",4,NA
"17651c589129f95a90aca179e26e4467",2009,2,1109103,"Cálculo Diferencial e Integral I",4,6.7
"17651c589129f95a90aca179e26e4467",2009,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,7.1
"17651c589129f95a90aca179e26e4467",2009,2,1411167,"Programação I",4,6
"17651c589129f95a90aca179e26e4467",2009,2,1411174,"Introdução à Computação",4,8.9
"17651c589129f95a90aca179e26e4467",2009,2,1411180,"Laboratório de Programação I",4,5.5
"17651c589129f95a90aca179e26e4467",2009,2,1307151,"Leitura e Produção de Textos",4,9
"17651c589129f95a90aca179e26e4467",2009,2,1109113,"Matemática Discreta",4,7
"17651c589129f95a90aca179e26e4467",2009,2,1411168,"Programação II",4,7
"17651c589129f95a90aca179e26e4467",2009,2,1411170,"Teoria dos Grafos",2,7.3
"17651c589129f95a90aca179e26e4467",2009,2,1411181,"Laboratório de Programação II",4,8.3
"17651c589129f95a90aca179e26e4467",2009,2,1305218,"Métodologia Científica",4,9.5
"17651c589129f95a90aca179e26e4467",2009,2,1411172,"Estrutura de Dados e Algoritmos",4,7.7
"17651c589129f95a90aca179e26e4467",2009,2,1411176,"Gerência da Informação",4,8
"17651c589129f95a90aca179e26e4467",2009,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,8.1
"17651c589129f95a90aca179e26e4467",2009,2,1108089,"Fundamentos de Física Clássica",4,6.1
"17651c589129f95a90aca179e26e4467",2009,2,1114107,"Probabilidade e Estatistica",4,NA
"17651c589129f95a90aca179e26e4467",2009,2,1411171,"Teoria da Computação",4,7.4
"17651c589129f95a90aca179e26e4467",2009,2,1108090,"Fundamentos de Física Moderna",4,8.5
"17651c589129f95a90aca179e26e4467",2009,2,1114107,"Probabilidade e Estatistica",4,5.4
"17651c589129f95a90aca179e26e4467",2009,2,1411173,"Lógica Matemática",4,8.5
"17651c589129f95a90aca179e26e4467",2009,2,1411178,"Sistemas de Informação I",4,8.4
"17651c589129f95a90aca179e26e4467",2009,2,1114114,"Métodos Estatisticos",4,5.6
"17651c589129f95a90aca179e26e4467",2009,2,1411169,"Paradigmas de Ling. de Programação",4,7
"17651c589129f95a90aca179e26e4467",2009,2,1411175,"Org. e Arquitetura de Computadores I",4,5.4
"17651c589129f95a90aca179e26e4467",2009,2,1411177,"Engenharia de Software I",4,8.4
"17651c589129f95a90aca179e26e4467",2009,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,5.1
"17651c589129f95a90aca179e26e4467",2009,2,1411195,"Sistemas de Informação II",4,7
"17651c589129f95a90aca179e26e4467",2009,2,1411187,"Análise e Técnica de Algoritmos",4,7
"17651c589129f95a90aca179e26e4467",2009,2,1411189,"Compiladores",4,7.2
"17651c589129f95a90aca179e26e4467",2009,2,1411190,"Redes de Computadores",4,7.3
"17651c589129f95a90aca179e26e4467",2009,2,1411193,"Banco de Dados I",4,5.5
"17651c589129f95a90aca179e26e4467",2009,2,1305220,"Informática e Sociedade",2,9.4
"17651c589129f95a90aca179e26e4467",2009,2,1411192,"Sistemas Operacionais",4,7.1
"17651c589129f95a90aca179e26e4467",2009,2,1411194,"Banco de Dados II",4,4
"17651c589129f95a90aca179e26e4467",2009,2,1411196,"Inteligência Artificial I",4,7.5
"17651c589129f95a90aca179e26e4467",2009,2,1305219,"Direito e Cidadania",4,7
"17651c589129f95a90aca179e26e4467",2009,2,1411183,"Laboratório de Engenharia de Software",2,7.9
"17651c589129f95a90aca179e26e4467",2009,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,6.9
"17651c589129f95a90aca179e26e4467",2009,2,1411185,"Projeto em Computação I",4,7.7
"17651c589129f95a90aca179e26e4467",2009,2,1411191,"Interconexão de Redes de Computadores",4,6.9
"17651c589129f95a90aca179e26e4467",2009,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,5.4
"17651c589129f95a90aca179e26e4467",2009,2,1411188,"Métodos e Software Numéricos",4,8.2
"17651c589129f95a90aca179e26e4467",2009,2,1411186,"Projeto em Computação II",6,8.9
"17651c589129f95a90aca179e26e4467",2009,2,1411194,"Banco de Dados II",4,7.2
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1411167,"Programação I",4,8.7
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1411180,"Laboratório de Programação I",4,9.3
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1411174,"Introdução à Computação",4,8.9
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1109103,"Cálculo Diferencial e Integral I",4,9.5
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,8.7
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1307151,"Leitura e Produção de Textos",4,8.6
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1108089,"Fundamentos de Física Clássica",4,8.3
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1109113,"Matemática Discreta",4,8.4
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1411168,"Programação II",4,8.7
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1411170,"Teoria dos Grafos",2,8
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1411181,"Laboratório de Programação II",4,8.8
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1305218,"Métodologia Científica",4,9.2
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1108090,"Fundamentos de Física Moderna",4,9.5
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1114107,"Probabilidade e Estatistica",4,9.5
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1411171,"Teoria da Computação",4,8.1
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1411172,"Estrutura de Dados e Algoritmos",4,8.2
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1411176,"Gerência da Informação",4,8.5
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,9.7
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1411169,"Paradigmas de Ling. de Programação",4,9
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1411173,"Lógica Matemática",4,10
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1411175,"Org. e Arquitetura de Computadores I",4,8.6
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1411177,"Engenharia de Software I",4,9
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1411178,"Sistemas de Informação I",4,9.4
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1411182,"Lab. de Org. e Arquitetura de Computadores",4,8.8
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1114114,"Métodos Estatisticos",4,8.6
"fac34ff9b659ee6f25a4b7bc36efbb9d",2009,1,1411183,"Laboratório de Engenharia de Software",2,9.1
